,state_abbr,county_name,party,votes_total_2016
4140,KS,Russell,IND,43.0
4141,KS,Saline,GOP,13367.0
4142,KS,Saline,DEM,6084.0
4143,KS,Saline,LIB,1310.0
4144,KS,Saline,IND,445.0
4145,KS,Scott,GOP,1832.0
4146,KS,Scott,DEM,232.0
4147,KS,Scott,LIB,69.0
4148,KS,Scott,IND,26.0
4149,KS,Sedgwick,GOP,101319.0
4150,KS,Sedgwick,DEM,66716.0
4151,KS,Sedgwick,LIB,8865.0
4152,KS,Sedgwick,IND,3850.0
4153,KS,Seward,GOP,3025.0
4154,KS,Seward,DEM,1491.0
4155,KS,Seward,LIB,172.0
4156,KS,Seward,IND,55.0
4157,KS,Shawnee,GOP,35349.0
4158,KS,Shawnee,DEM,33270.0
4159,KS,Shawnee,LIB,3331.0
4160,KS,Shawnee,IND,1698.0
4161,KS,Sheridan,GOP,1186.0
4162,KS,Sheridan,DEM,126.0
4163,KS,Sheridan,LIB,38.0
4164,KS,Sheridan,IND,12.0
4165,KS,Sherman,GOP,2043.0
4166,KS,Sherman,DEM,340.0
4167,KS,Sherman,LIB,109.0
4168,KS,Sherman,IND,45.0
4169,KS,Smith,GOP,1635.0
4170,KS,Smith,DEM,295.0
4171,KS,Smith,LIB,55.0
4172,KS,Smith,IND,29.0
4173,KS,Stafford,GOP,1485.0
4174,KS,Stafford,DEM,303.0
4175,KS,Stafford,LIB,62.0
4176,KS,Stafford,IND,34.0
4177,KS,Stanton,GOP,580.0
4178,KS,Stanton,DEM,132.0
4179,KS,Stanton,LIB,22.0
4180,KS,Stanton,IND,8.0
4181,KS,Stevens,GOP,1564.0
4182,KS,Stevens,DEM,215.0
4183,KS,Stevens,LIB,49.0
4184,KS,Stevens,IND,25.0
4185,KS,Sumner,GOP,6844.0
4186,KS,Sumner,DEM,2039.0
4187,KS,Sumner,LIB,412.0
4188,KS,Sumner,IND,199.0
4189,KS,Thomas,GOP,2832.0
4190,KS,Thomas,DEM,467.0
4191,KS,Thomas,LIB,129.0
4192,KS,Thomas,IND,55.0
4193,KS,Trego,GOP,1211.0
4194,KS,Trego,DEM,193.0
4195,KS,Trego,LIB,38.0
4196,KS,Trego,IND,17.0
4197,KS,Wabaunsee,GOP,2358.0
4198,KS,Wabaunsee,DEM,773.0
4199,KS,Wabaunsee,LIB,140.0
4200,KS,Wabaunsee,IND,69.0
4201,KS,Wallace,GOP,711.0
4202,KS,Wallace,DEM,45.0
4203,KS,Wallace,LIB,15.0
4204,KS,Wallace,IND,8.0
4205,KS,Washington,GOP,2136.0
4206,KS,Washington,DEM,378.0
4207,KS,Washington,LIB,118.0
4208,KS,Washington,IND,45.0
4209,KS,Wichita,GOP,765.0
4210,KS,Wichita,DEM,139.0
4211,KS,Wichita,LIB,18.0
4212,KS,Wichita,IND,12.0
4213,KS,Wilson,GOP,2747.0
4214,KS,Wilson,DEM,550.0
4215,KS,Wilson,LIB,130.0
4216,KS,Wilson,IND,55.0
4217,KS,Woodson,GOP,1063.0
4218,KS,Woodson,DEM,270.0
4219,KS,Woodson,LIB,63.0
4220,KS,Woodson,IND,24.0
4221,KS,Wyandotte,DEM,29346.0
4222,KS,Wyandotte,GOP,15520.0
4223,KS,Wyandotte,LIB,1682.0
4224,KS,Wyandotte,IND,919.0
4225,KY,Adair,GOP,6637.0
4226,KY,Adair,DEM,1323.0
4227,KY,Adair,LIB,141.0
4228,KY,Adair,IND,92.0
4229,KY,Adair,GRN,35.0
4230,KY,Allen,GOP,6466.0
4231,KY,Allen,DEM,1349.0
4232,KY,Allen,LIB,161.0
4233,KY,Allen,IND,63.0
4234,KY,Allen,GRN,46.0
4235,KY,Anderson,GOP,8242.0
4236,KY,Anderson,DEM,2634.0
4237,KY,Anderson,LIB,319.0
4238,KY,Anderson,IND,165.0
4239,KY,Anderson,GRN,54.0
4240,KY,Ballard,GOP,3161.0
4241,KY,Ballard,DEM,816.0
4242,KY,Ballard,LIB,77.0
4243,KY,Ballard,IND,23.0
4244,KY,Ballard,GRN,20.0
4245,KY,Barren,GOP,13483.0
4246,KY,Barren,DEM,4275.0
4247,KY,Barren,LIB,455.0
4248,KY,Barren,IND,167.0
4249,KY,Barren,GRN,93.0
4250,KY,Bath,GOP,3082.0
4251,KY,Bath,DEM,1361.0
4252,KY,Bath,LIB,75.0
4253,KY,Bath,IND,35.0
4254,KY,Bath,GRN,24.0
4255,KY,Bell,GOP,7764.0
4256,KY,Bell,DEM,1720.0
4257,KY,Bell,LIB,144.0
4258,KY,Bell,IND,44.0
4259,KY,Bell,GRN,42.0
4260,KY,Boone,GOP,39082.0
4261,KY,Boone,DEM,15026.0
4262,KY,Boone,LIB,2299.0
4263,KY,Boone,IND,763.0
4264,KY,Boone,GRN,380.0
4265,KY,Bourbon,GOP,5569.0
4266,KY,Bourbon,DEM,2791.0
4267,KY,Bourbon,LIB,283.0
4268,KY,Bourbon,IND,96.0
4269,KY,Bourbon,GRN,52.0
4270,KY,Boyd,GOP,13591.0
4271,KY,Boyd,DEM,6021.0
4272,KY,Boyd,LIB,496.0
4273,KY,Boyd,IND,168.0
4274,KY,Boyd,GRN,167.0
4275,KY,Boyle,GOP,8040.0
4276,KY,Boyle,DEM,4281.0
4277,KY,Boyle,LIB,365.0
4278,KY,Boyle,IND,169.0
4279,KY,Boyle,GRN,73.0
4280,KY,Bracken,GOP,2711.0
4281,KY,Bracken,DEM,705.0
4282,KY,Bracken,LIB,51.0
4283,KY,Bracken,IND,35.0
4284,KY,Bracken,GRN,20.0
4285,KY,Breathitt,GOP,3991.0
4286,KY,Breathitt,DEM,1537.0
4287,KY,Breathitt,LIB,117.0
4288,KY,Breathitt,IND,48.0
4289,KY,Breathitt,GRN,35.0
4290,KY,Breckinridge,GOP,6484.0
4291,KY,Breckinridge,DEM,1960.0
4292,KY,Breckinridge,LIB,194.0
4293,KY,Breckinridge,IND,80.0
4294,KY,Breckinridge,GRN,47.0
4295,KY,Bullitt,GOP,26210.0
4296,KY,Bullitt,DEM,8255.0
4297,KY,Bullitt,LIB,964.0
4298,KY,Bullitt,IND,354.0
4299,KY,Bullitt,GRN,253.0
4300,KY,Butler,GOP,4428.0
4301,KY,Butler,DEM,947.0
4302,KY,Butler,LIB,136.0
4303,KY,Butler,IND,53.0
4304,KY,Butler,GRN,11.0
4305,KY,Caldwell,GOP,4507.0
4306,KY,Caldwell,DEM,1260.0
4307,KY,Caldwell,LIB,118.0
4308,KY,Caldwell,IND,55.0
4309,KY,Caldwell,GRN,32.0
4310,KY,Calloway,GOP,10367.0
4311,KY,Calloway,DEM,4749.0
4312,KY,Calloway,LIB,492.0
4313,KY,Calloway,IND,281.0
4314,KY,Calloway,GRN,150.0
4315,KY,Campbell,GOP,25050.0
4316,KY,Campbell,DEM,14658.0
4317,KY,Campbell,LIB,1789.0
4318,KY,Campbell,IND,552.0
4319,KY,Campbell,GRN,422.0
4320,KY,Carlisle,GOP,2094.0
4321,KY,Carlisle,DEM,432.0
4322,KY,Carlisle,LIB,42.0
4323,KY,Carlisle,IND,19.0
4324,KY,Carlisle,GRN,12.0
4325,KY,Carroll,GOP,2588.0
4326,KY,Carroll,DEM,1106.0
4327,KY,Carroll,LIB,100.0
4328,KY,Carroll,IND,33.0
4329,KY,Carroll,GRN,24.0
4330,KY,Carter,GOP,7587.0
4331,KY,Carter,DEM,2276.0
4332,KY,Carter,LIB,237.0
4333,KY,Carter,IND,109.0
4334,KY,Carter,GRN,58.0
4335,KY,Casey,GOP,5482.0
4336,KY,Casey,DEM,767.0
4337,KY,Casey,LIB,121.0
4338,KY,Casey,IND,40.0
4339,KY,Casey,GRN,28.0
4340,KY,Christian,GOP,14108.0
4341,KY,Christian,DEM,7188.0
4342,KY,Christian,LIB,474.0
4343,KY,Christian,IND,179.0
4344,KY,Christian,GRN,120.0
4345,KY,Clark,GOP,10710.0
4346,KY,Clark,DEM,4706.0
4347,KY,Clark,LIB,453.0
4348,KY,Clark,IND,203.0
4349,KY,Clark,GRN,121.0
4350,KY,Clay,GOP,5861.0
4351,KY,Clay,DEM,752.0
4352,KY,Clay,LIB,83.0
4353,KY,Clay,IND,40.0
4354,KY,Clay,GRN,26.0
4355,KY,Clinton,GOP,3809.0
4356,KY,Clinton,DEM,547.0
4357,KY,Clinton,LIB,60.0
4358,KY,Clinton,IND,23.0
4359,KY,Clinton,GRN,15.0
4360,KY,Crittenden,GOP,3290.0
4361,KY,Crittenden,DEM,617.0
4362,KY,Crittenden,LIB,76.0
4363,KY,Crittenden,IND,36.0
4364,KY,Crittenden,GRN,17.0
4365,KY,Cumberland,GOP,2502.0
4366,KY,Cumberland,DEM,459.0
4367,KY,Cumberland,LIB,67.0
4368,KY,Cumberland,IND,22.0
4369,KY,Cumberland,GRN,11.0
4370,KY,Daviess,GOP,28907.0
4371,KY,Daviess,DEM,14163.0
4372,KY,Daviess,LIB,1488.0
4373,KY,Daviess,IND,741.0
4374,KY,Daviess,GRN,453.0
4375,KY,Edmonson,GOP,4135.0
4376,KY,Edmonson,DEM,979.0
4377,KY,Edmonson,LIB,77.0
4378,KY,Edmonson,IND,28.0
4379,KY,Edmonson,GRN,20.0
4380,KY,Elliott,GOP,2000.0
4381,KY,Elliott,DEM,740.0
4382,KY,Elliott,LIB,67.0
4383,KY,Elliott,IND,21.0
4384,KY,Elliott,GRN,19.0
4385,KY,Estill,GOP,4236.0
4386,KY,Estill,DEM,1108.0
4387,KY,Estill,LIB,129.0
4388,KY,Estill,IND,35.0
4389,KY,Estill,GRN,30.0
4390,KY,Fayette,DEM,69776.0
4391,KY,Fayette,GOP,56890.0
4392,KY,Fayette,LIB,5230.0
4393,KY,Fayette,IND,2636.0
4394,KY,Fayette,GRN,1580.0
4395,KY,Fleming,GOP,4722.0
4396,KY,Fleming,DEM,1348.0
4397,KY,Fleming,LIB,109.0
4398,KY,Fleming,IND,51.0
4399,KY,Fleming,GRN,20.0
4400,KY,Floyd,GOP,11993.0
4401,KY,Floyd,DEM,4015.0
4402,KY,Floyd,LIB,357.0
4403,KY,Floyd,IND,100.0
4404,KY,Floyd,GRN,56.0
4405,KY,Franklin,GOP,11819.0
4406,KY,Franklin,DEM,10717.0
4407,KY,Franklin,LIB,725.0
4408,KY,Franklin,IND,343.0
4409,KY,Franklin,GRN,236.0
4410,KY,Fulton,GOP,1549.0
4411,KY,Fulton,DEM,774.0
4412,KY,Fulton,LIB,35.0
4413,KY,Fulton,IND,16.0
4414,KY,Fulton,GRN,7.0
4415,KY,Gallatin,GOP,2443.0
4416,KY,Gallatin,DEM,749.0
4417,KY,Gallatin,LIB,100.0
4418,KY,Gallatin,IND,24.0
4419,KY,Gallatin,GRN,18.0
4420,KY,Garrard,GOP,5904.0
4421,KY,Garrard,DEM,1453.0
4422,KY,Garrard,LIB,157.0
4423,KY,Garrard,IND,66.0
4424,KY,Garrard,GRN,33.0
4425,KY,Grant,GOP,7268.0
4426,KY,Grant,DEM,1910.0
4427,KY,Grant,LIB,226.0
4428,KY,Grant,IND,76.0
4429,KY,Grant,GRN,71.0
4430,KY,Graves,GOP,12671.0
4431,KY,Graves,DEM,3308.0
4432,KY,Graves,LIB,411.0
4433,KY,Graves,IND,112.0
4434,KY,Graves,GRN,80.0
4435,KY,Grayson,GOP,8219.0
4436,KY,Grayson,DEM,1959.0
4437,KY,Grayson,LIB,259.0
4438,KY,Grayson,IND,81.0
4439,KY,Grayson,GRN,46.0
4440,KY,Green,GOP,4372.0
4441,KY,Green,DEM,832.0
4442,KY,Green,LIB,84.0
4443,KY,Green,GRN,24.0
4444,KY,Green,IND,19.0
4445,KY,Greenup,GOP,11546.0
4446,KY,Greenup,DEM,4146.0
4447,KY,Greenup,LIB,319.0
4448,KY,Greenup,IND,145.0
4449,KY,Greenup,GRN,109.0
4450,KY,Hancock,GOP,2788.0
4451,KY,Hancock,DEM,1244.0
4452,KY,Hancock,LIB,129.0
4453,KY,Hancock,IND,87.0
4454,KY,Hancock,GRN,44.0
4455,KY,Hardin,GOP,26970.0
4456,KY,Hardin,DEM,13944.0
4457,KY,Hardin,LIB,1413.0
4458,KY,Hardin,IND,440.0
4459,KY,Hardin,GRN,346.0
4460,KY,Harlan,GOP,9129.0
4461,KY,Harlan,DEM,1372.0
4462,KY,Harlan,LIB,156.0
4463,KY,Harlan,IND,48.0
4464,KY,Harlan,GRN,39.0
4465,KY,Harrison,GOP,5435.0
4466,KY,Harrison,DEM,2031.0
4467,KY,Harrison,LIB,184.0
4468,KY,Harrison,IND,78.0
4469,KY,Harrison,GRN,46.0
4470,KY,Hart,GOP,5320.0
4471,KY,Hart,DEM,1730.0
4472,KY,Hart,LIB,140.0
4473,KY,Hart,GRN,39.0
4474,KY,Hart,IND,32.0
4475,KY,Henderson,GOP,12159.0
4476,KY,Henderson,DEM,6707.0
4477,KY,Henderson,LIB,507.0
4478,KY,Henderson,IND,177.0
4479,KY,Henderson,GRN,142.0
4480,KY,Henry,GOP,4944.0
4481,KY,Henry,DEM,1828.0
4482,KY,Henry,LIB,224.0
4483,KY,Henry,IND,88.0
4484,KY,Henry,GRN,58.0
4485,KY,Hickman,GOP,1657.0
4486,KY,Hickman,DEM,449.0
4487,KY,Hickman,LIB,26.0
4488,KY,Hickman,IND,19.0
4489,KY,Hickman,GRN,6.0
4490,KY,Hopkins,GOP,15277.0
4491,KY,Hopkins,DEM,4310.0
4492,KY,Hopkins,LIB,478.0
4493,KY,Hopkins,IND,163.0
4494,KY,Hopkins,GRN,97.0
4495,KY,Jackson,GOP,4889.0
4496,KY,Jackson,DEM,482.0
4497,KY,Jackson,LIB,79.0
4498,KY,Jackson,IND,27.0
4499,KY,Jackson,GRN,20.0
4500,KY,Jefferson,DEM,190824.0
4501,KY,Jefferson,GOP,143758.0
4502,KY,Jefferson,LIB,10187.0
4503,KY,Jefferson,IND,4785.0
4504,KY,Jefferson,GRN,3224.0
4505,KY,Jessamine,GOP,15474.0
4506,KY,Jessamine,DEM,6144.0
4507,KY,Jessamine,LIB,829.0
4508,KY,Jessamine,IND,675.0
4509,KY,Jessamine,GRN,170.0
4510,KY,Johnson,GOP,8043.0
4511,KY,Johnson,DEM,1250.0
4512,KY,Johnson,LIB,163.0
4513,KY,Johnson,GRN,60.0
4514,KY,Johnson,IND,44.0
4515,KY,Kenton,GOP,42958.0
4516,KY,Kenton,DEM,24213.0
4517,KY,Kenton,LIB,3093.0
4518,KY,Kenton,IND,938.0
4519,KY,Kenton,GRN,703.0
4520,KY,Knott,GOP,4357.0
4521,KY,Knott,DEM,1245.0
4522,KY,Knott,LIB,102.0
4523,KY,Knott,IND,39.0
4524,KY,Knott,GRN,13.0
4525,KY,Knox,GOP,9885.0
4526,KY,Knox,DEM,1761.0
4527,KY,Knox,LIB,189.0
4528,KY,Knox,IND,102.0
4529,KY,Knox,GRN,64.0
4530,KY,Larue,GOP,4799.0
4531,KY,Larue,DEM,1278.0
4532,KY,Larue,LIB,174.0
4533,KY,Larue,IND,80.0
4534,KY,Larue,GRN,28.0
4535,KY,Laurel,GOP,20592.0
4536,KY,Laurel,DEM,3440.0
4537,KY,Laurel,LIB,473.0
4538,KY,Laurel,IND,192.0
4539,KY,Laurel,GRN,114.0
4540,KY,Lawrence,GOP,4816.0
4541,KY,Lawrence,DEM,1045.0
4542,KY,Lawrence,LIB,107.0
4543,KY,Lawrence,IND,37.0
4544,KY,Lawrence,GRN,32.0
4545,KY,Lee,GOP,2151.0
4546,KY,Lee,DEM,444.0
4547,KY,Lee,LIB,42.0
4548,KY,Lee,IND,19.0
4549,KY,Lee,GRN,7.0
4550,KY,Leslie,GOP,4015.0
4551,KY,Leslie,DEM,400.0
4552,KY,Leslie,LIB,39.0
4553,KY,Leslie,IND,18.0
4554,KY,Leslie,GRN,15.0
4555,KY,Letcher,GOP,7293.0
4556,KY,Letcher,DEM,1542.0
4557,KY,Letcher,LIB,210.0
4558,KY,Letcher,IND,49.0
4559,KY,Letcher,GRN,37.0
4560,KY,Lewis,GOP,4363.0
4561,KY,Lewis,DEM,785.0
4562,KY,Lewis,LIB,95.0
4563,KY,Lewis,IND,34.0
4564,KY,Lewis,GRN,16.0
4565,KY,Lincoln,GOP,7338.0
4566,KY,Lincoln,DEM,1865.0
4567,KY,Lincoln,LIB,226.0
4568,KY,Lincoln,IND,82.0
4569,KY,Lincoln,GRN,44.0
4570,KY,Livingston,GOP,3570.0
4571,KY,Livingston,DEM,887.0
4572,KY,Livingston,LIB,115.0
4573,KY,Livingston,IND,46.0
4574,KY,Livingston,GRN,24.0
4575,KY,Logan,GOP,7778.0
4576,KY,Logan,DEM,2755.0
4577,KY,Logan,LIB,229.0
4578,KY,Logan,IND,91.0
4579,KY,Logan,GRN,43.0
4580,KY,Lyon,GOP,2789.0
4581,KY,Lyon,DEM,1045.0
4582,KY,Lyon,LIB,74.0
4583,KY,Lyon,IND,36.0
4584,KY,Lyon,GRN,15.0
4585,KY,Madison,GOP,23431.0
4586,KY,Madison,DEM,11793.0
4587,KY,Madison,LIB,1189.0
4588,KY,Madison,IND,552.0
4589,KY,Madison,GRN,353.0
4590,KY,Magoffin,GOP,3824.0
4591,KY,Magoffin,DEM,1172.0
4592,KY,Magoffin,LIB,66.0
4593,KY,Magoffin,IND,34.0
4594,KY,Magoffin,GRN,17.0
4595,KY,Marion,GOP,5122.0
4596,KY,Marion,DEM,2679.0
4597,KY,Marion,LIB,215.0
4598,KY,Marion,IND,59.0
4599,KY,Marion,GRN,33.0
4600,KY,Marshall,GOP,12322.0
4601,KY,Marshall,DEM,3672.0
4602,KY,Marshall,LIB,426.0
4603,KY,Marshall,IND,174.0
4604,KY,Marshall,GRN,84.0
4605,KY,Martin,GOP,3503.0
4606,KY,Martin,DEM,363.0
4607,KY,Martin,LIB,52.0
4608,KY,Martin,IND,20.0
4609,KY,Martin,GRN,13.0
4610,KY,Mason,GOP,4944.0
4611,KY,Mason,DEM,1970.0
4612,KY,Mason,LIB,173.0
4613,KY,Mason,IND,87.0
4614,KY,Mason,GRN,38.0
4615,KY,McCracken,GOP,20774.0
4616,KY,McCracken,DEM,9134.0
4617,KY,McCracken,LIB,839.0
4618,KY,McCracken,IND,320.0
4619,KY,McCracken,GRN,217.0
4620,KY,McCreary,GOP,5012.0
4621,KY,McCreary,DEM,664.0
4622,KY,McCreary,LIB,59.0
4623,KY,McCreary,IND,19.0
4624,KY,McCreary,GRN,18.0
4625,KY,McLean,GOP,3381.0
4626,KY,McLean,DEM,988.0
4627,KY,McLean,LIB,137.0
4628,KY,McLean,IND,44.0
4629,KY,McLean,GRN,15.0
4630,KY,Meade,GOP,8660.0
4631,KY,Meade,DEM,3026.0
4632,KY,Meade,LIB,333.0
4633,KY,Meade,IND,107.0
4634,KY,Meade,GRN,97.0
4635,KY,Menifee,GOP,2010.0
4636,KY,Menifee,DEM,700.0
4637,KY,Menifee,LIB,43.0
4638,KY,Menifee,GRN,14.0
4639,KY,Menifee,IND,12.0
4640,KY,Mercer,GOP,7740.0
4641,KY,Mercer,DEM,2395.0
4642,KY,Mercer,LIB,275.0
4643,KY,Mercer,IND,101.0
4644,KY,Mercer,GRN,68.0
4645,KY,Metcalfe,GOP,3491.0
4646,KY,Metcalfe,DEM,976.0
4647,KY,Metcalfe,LIB,86.0
4648,KY,Metcalfe,IND,41.0
4649,KY,Metcalfe,GRN,22.0
4650,KY,Monroe,GOP,4278.0
4651,KY,Monroe,DEM,601.0
4652,KY,Monroe,LIB,76.0
4653,KY,Monroe,IND,23.0
4654,KY,Monroe,GRN,13.0
4655,KY,Montgomery,GOP,7856.0
4656,KY,Montgomery,DEM,3158.0
4657,KY,Montgomery,LIB,264.0
4658,KY,Montgomery,IND,91.0
4659,KY,Montgomery,GRN,68.0
4660,KY,Morgan,GOP,3628.0
4661,KY,Morgan,DEM,1006.0
4662,KY,Morgan,LIB,63.0
4663,KY,Morgan,IND,43.0
4664,KY,Morgan,GRN,26.0
4665,KY,Muhlenberg,GOP,9393.0
4666,KY,Muhlenberg,DEM,3272.0
4667,KY,Muhlenberg,LIB,230.0
4668,KY,Muhlenberg,IND,107.0
4669,KY,Muhlenberg,GRN,44.0
4670,KY,Nelson,GOP,13430.0
4671,KY,Nelson,DEM,6434.0
4672,KY,Nelson,LIB,565.0
4673,KY,Nelson,IND,201.0
4674,KY,Nelson,GRN,131.0
4675,KY,Nicholas,GOP,1957.0
4676,KY,Nicholas,DEM,787.0
4677,KY,Nicholas,LIB,65.0
4678,KY,Nicholas,IND,19.0
4679,KY,Nicholas,GRN,9.0
4680,KY,Ohio,GOP,7942.0
4681,KY,Ohio,DEM,2080.0
4682,KY,Ohio,LIB,207.0
4683,KY,Ohio,IND,105.0
4684,KY,Ohio,GRN,64.0
4685,KY,Oldham,GOP,20469.0
4686,KY,Oldham,DEM,10268.0
4687,KY,Oldham,LIB,1229.0
4688,KY,Oldham,IND,590.0
4689,KY,Oldham,GRN,282.0
4690,KY,Owen,GOP,3745.0
4691,KY,Owen,DEM,1062.0
4692,KY,Owen,LIB,122.0
4693,KY,Owen,IND,43.0
4694,KY,Owen,GRN,25.0
4695,KY,Owsley,GOP,1474.0
4696,KY,Owsley,DEM,256.0
4697,KY,Owsley,LIB,24.0
4698,KY,Owsley,IND,3.0
4699,KY,Owsley,GRN,0.0
4700,KY,Pendleton,GOP,4604.0
4701,KY,Pendleton,DEM,1164.0
4702,KY,Pendleton,LIB,145.0
4703,KY,Pendleton,IND,66.0
4704,KY,Pendleton,GRN,27.0
4705,KY,Perry,GOP,8158.0
4706,KY,Perry,DEM,2136.0
4707,KY,Perry,LIB,168.0
4708,KY,Perry,IND,57.0
4709,KY,Perry,GRN,47.0
4710,KY,Pike,GOP,19740.0
4711,KY,Pike,DEM,4277.0
4712,KY,Pike,LIB,411.0
4713,KY,Pike,IND,123.0
4714,KY,Pike,GRN,86.0
4715,KY,Powell,GOP,3513.0
4716,KY,Powell,DEM,1272.0
4717,KY,Powell,LIB,118.0
4718,KY,Powell,GRN,27.0
4719,KY,Powell,IND,22.0
4720,KY,Pulaski,GOP,22900.0
4721,KY,Pulaski,DEM,4208.0
4722,KY,Pulaski,LIB,562.0
4723,KY,Pulaski,IND,218.0
4724,KY,Pulaski,GRN,127.0
4725,KY,Robertson,GOP,759.0
4726,KY,Robertson,DEM,222.0
4727,KY,Robertson,LIB,19.0
4728,KY,Robertson,IND,8.0
4729,KY,Robertson,GRN,5.0
4730,KY,Rockcastle,GOP,5609.0
4731,KY,Rockcastle,DEM,915.0
4732,KY,Rockcastle,LIB,87.0
4733,KY,Rockcastle,IND,50.0
4734,KY,Rockcastle,GRN,25.0
4735,KY,Rowan,GOP,5174.0
4736,KY,Rowan,DEM,3295.0
4737,KY,Rowan,LIB,207.0
4738,KY,Rowan,GRN,85.0
4739,KY,Rowan,IND,68.0
4740,KY,Russell,GOP,6863.0
4741,KY,Russell,DEM,1093.0
4742,KY,Russell,LIB,153.0
4743,KY,Russell,IND,48.0
4744,KY,Russell,GRN,14.0
4745,KY,Scott,GOP,15052.0
4746,KY,Scott,DEM,7713.0
4747,KY,Scott,LIB,853.0
4748,KY,Scott,IND,402.0
4749,KY,Scott,GRN,139.0
4750,KY,Shelby,GOP,13196.0
4751,KY,Shelby,DEM,6276.0
4752,KY,Shelby,LIB,629.0
4753,KY,Shelby,IND,324.0
4754,KY,Shelby,GRN,138.0
4755,KY,Simpson,GOP,5077.0
4756,KY,Simpson,DEM,2144.0
4757,KY,Simpson,LIB,200.0
4758,KY,Simpson,IND,65.0
4759,KY,Simpson,GRN,38.0
4760,KY,Spencer,GOP,7196.0
4761,KY,Spencer,DEM,1921.0
4762,KY,Spencer,LIB,237.0
4763,KY,Spencer,IND,111.0
4764,KY,Spencer,GRN,44.0
4765,KY,Taylor,GOP,8320.0
4766,KY,Taylor,DEM,2553.0
4767,KY,Taylor,LIB,233.0
4768,KY,Taylor,IND,142.0
4769,KY,Taylor,GRN,53.0
4770,KY,Todd,GOP,3612.0
4771,KY,Todd,DEM,1042.0
4772,KY,Todd,LIB,64.0
4773,KY,Todd,IND,27.0
4774,KY,Todd,GRN,26.0
4775,KY,Trigg,GOP,4928.0
4776,KY,Trigg,DEM,1587.0
4777,KY,Trigg,LIB,121.0
4778,KY,Trigg,IND,59.0
4779,KY,Trigg,GRN,45.0
4780,KY,Trimble,GOP,2771.0
4781,KY,Trimble,DEM,879.0
4782,KY,Trimble,LIB,88.0
4783,KY,Trimble,IND,28.0
4784,KY,Trimble,GRN,20.0
4785,KY,Union,GOP,4701.0
4786,KY,Union,DEM,1331.0
4787,KY,Union,LIB,115.0
4788,KY,Union,IND,33.0
4789,KY,Union,GRN,29.0
4790,KY,Warren,GOP,28673.0
4791,KY,Warren,DEM,16966.0
4792,KY,Warren,LIB,1605.0
4793,KY,Warren,IND,757.0
4794,KY,Warren,GRN,415.0
4795,KY,Washington,GOP,4013.0
4796,KY,Washington,DEM,1420.0
4797,KY,Washington,LIB,111.0
4798,KY,Washington,IND,60.0
4799,KY,Washington,GRN,17.0
4800,KY,Wayne,GOP,6370.0
4801,KY,Wayne,DEM,1431.0
4802,KY,Wayne,LIB,116.0
4803,KY,Wayne,IND,41.0
4804,KY,Wayne,GRN,30.0
4805,KY,Webster,GOP,4397.0
4806,KY,Webster,DEM,1240.0
4807,KY,Webster,LIB,111.0
4808,KY,Webster,IND,34.0
4809,KY,Webster,GRN,22.0
4810,KY,Whitley,GOP,11312.0
4811,KY,Whitley,DEM,2067.0
4812,KY,Whitley,LIB,242.0
4813,KY,Whitley,IND,103.0
4814,KY,Whitley,GRN,41.0
4815,KY,Wolfe,GOP,1804.0
4816,KY,Wolfe,DEM,753.0
4817,KY,Wolfe,LIB,42.0
4818,KY,Wolfe,IND,26.0
4819,KY,Wolfe,GRN,9.0
4820,KY,Woodford,GOP,7697.0
4821,KY,Woodford,DEM,4958.0
4822,KY,Woodford,LIB,529.0
4823,KY,Woodford,IND,246.0
4824,KY,Woodford,GRN,117.0
4825,LA,Acadia,GOP,21159.0
4826,LA,Acadia,DEM,5638.0
4827,LA,Acadia,LIB,281.0
4828,LA,Acadia,OTH,128.0
4829,LA,Acadia,GRN,106.0
4830,LA,Acadia,OTH,74.0
4831,LA,Allen,GOP,6867.0
4832,LA,Allen,DEM,2106.0
4833,LA,Allen,LIB,102.0
4834,LA,Allen,OTH,75.0
4835,LA,Allen,GRN,50.0
4836,LA,Allen,OTH,45.0
4837,LA,Ascension,GOP,36135.0
4838,LA,Ascension,DEM,16471.0
4839,LA,Ascension,LIB,1182.0
4840,LA,Ascension,GRN,324.0
4841,LA,Ascension,OTH,288.0
4842,LA,Ascension,OTH,263.0
4843,LA,Assumption,GOP,6714.0
4844,LA,Assumption,DEM,3931.0
4845,LA,Assumption,LIB,127.0
4846,LA,Assumption,OTH,71.0
4847,LA,Assumption,GRN,39.0
4848,LA,Assumption,OTH,22.0
4849,LA,Avoyelles,GOP,11163.0
4850,LA,Avoyelles,DEM,5032.0
4851,LA,Avoyelles,LIB,188.0
4852,LA,Avoyelles,OTH,101.0
4853,LA,Avoyelles,GRN,69.0
4854,LA,Avoyelles,OTH,28.0
4855,LA,Beauregard,GOP,12238.0
4856,LA,Beauregard,DEM,2393.0
4857,LA,Beauregard,LIB,225.0
4858,LA,Beauregard,OTH,95.0
4859,LA,Beauregard,GRN,64.0
4860,LA,Beauregard,OTH,63.0
4861,LA,Bienville,GOP,3756.0
4862,LA,Bienville,DEM,3129.0
4863,LA,Bienville,LIB,54.0
4864,LA,Bienville,OTH,29.0
4865,LA,Bienville,GRN,23.0
4866,LA,Bienville,OTH,14.0
4867,LA,Bossier,GOP,35451.0
4868,LA,Bossier,DEM,12638.0
4869,LA,Bossier,LIB,1022.0
4870,LA,Bossier,GRN,262.0
