,FIPS,Normalized Land area
2438,46067,0.24534951094790752
2439,46069,0.25972218127800883
2440,46071,0.5625653917467269
2441,46073,0.15882675992879491
2442,46075,0.2926688569024074
2443,46077,0.2511867105317832
2444,46079,0.17000919243048018
2445,46081,0.24146810522667478
2446,46083,0.17423467299791862
2447,46085,0.49557039734999053
2448,46087,0.1733050672730822
2449,46089,0.3430607308695161
2450,46091,0.25294632136808076
2451,46093,1.0476113242833904
2452,46095,0.3945723571869959
2453,46097,0.17213098731541535
2454,46099,0.24361404571485246
2455,46101,0.1567623108515607
2456,46103,0.838018433537228
2457,46105,0.8663683899443346
2458,46107,0.25990930970313825
2459,46109,0.33231593742660115
2460,46111,0.17183218547528936
2461,46113,0.6319809828685246
2462,46115,0.4539162135562635
2463,46117,0.4359579211446501
2464,46119,0.30387845320774054
2465,46121,0.4190952354801654
2466,46123,0.486669724354722
2467,46125,0.1862410742102544
2468,46127,0.1390002014662927
2469,46129,0.21387873532170712
2470,46135,0.15729653232330112
2471,46137,0.591950590892856
2472,47000,12.4455191893048
2473,47001,0.10176164486553882
2474,47003,0.14295404399725295
2475,47005,0.11895935077501325
2476,47007,0.12266871907314314
2477,47009,0.16862987484525208
2478,47011,0.09922635652507575
2479,47013,0.14493096526273308
2480,47015,0.08017547556673903
2481,47017,0.18086565928839166
2482,47019,0.10298099782928533
2483,47021,0.09128245305829148
2484,47023,0.0862420583814185
2485,47025,0.1311649532140997
2486,47027,0.0713925123872777
2487,47029,0.1311619350136944
2488,47031,0.1294687245863137
2489,47033,0.0801452935626859
2490,47035,0.20554850220304274
2491,47037,0.15212635502899965
2492,47039,0.10076262053138016
2493,47041,0.09185892933570632
2494,47043,0.14786163785629217
2495,47045,0.15463146136540962
2496,47047,0.21271974636606683
2497,47049,0.15049049040931994
2498,47051,0.1673712852762365
2499,47053,0.18191901122984597
2500,47055,0.18439091736179744
2501,47057,0.08469070337308754
2502,47059,0.18778337461736944
2503,47061,0.10881517921275569
2504,47063,0.04864735413283766
2505,47065,0.1637162445854022
2506,47067,0.06710666781173301
2507,47069,0.20154636846559748
2508,47071,0.1742467457995399
2509,47073,0.14698032333794073
2510,47075,0.16090328180765037
2511,47077,0.156967548479122
2512,47079,0.16965304478265325
2513,47081,0.18486477482543162
2514,47083,0.06045153591801746
2515,47085,0.16026040512131867
2516,47087,0.09305715489661563
2517,47089,0.08272283670882334
