,FIPS,Age 18 and over,Voting Age Fraction
2885,51033,21701,0.7602382203538273
2886,51035,23824,0.7930231009919446
2887,51036,5955,0.8207001102535832
2888,51037,9685,0.7695058000953441
2889,51041,233721,0.7390714529655068
2890,51043,10813,0.7704859626621063
2891,51045,4079,0.7859344894026975
2892,51047,34604,0.7411595879114995
2893,51049,7765,0.7724830879426979
2894,51051,12580,0.7910457146450355
2895,51053,21622,0.7721867076175851
2896,51057,8700,0.7801990852838311
2897,51059,819078,0.7571954450572511
2898,51061,48758,0.7477876784810514
2899,51063,11932,0.7809411610707507
2900,51065,19773,0.7696469580787046
2901,51067,44482,0.7920725084136113
2902,51069,58630,0.7487389055615861
2903,51071,13541,0.7833506884183733
2904,51073,28718,0.7791524228118726
2905,51075,17317,0.7973937468342773
2906,51077,12583,0.810081761411189
2907,51079,13812,0.7505298049231104
2908,51081,10237,0.8361512701135343
2909,51083,28258,0.7797246212852846
2910,51085,74865,0.7496770575688694
2911,51087,232563,0.7576946258979914
2912,51089,43043,0.7948699008328562
2913,51091,1975,0.8509263248599741
2914,51093,27239,0.7722994045931386
2915,51095,52624,0.7853273440881076
2916,51097,5503,0.7923686105111591
2917,51099,17044,0.7226933514246947
2918,51101,12000,0.7530593034201444
2919,51103,9560,0.8392590641734703
2920,51105,20410,0.7976706921483566
2921,51107,216877,0.6944263890801157
2922,51109,25815,0.7786625644738032
2923,51111,10420,0.8068762583242992
2924,51113,10338,0.7768259693417493
2925,51115,7344,0.8179995544664737
2926,51117,26351,0.8051761542457299
2927,51119,9198,0.8393101560361347
2928,51121,79277,0.839869904229172
2929,51125,12128,0.80745672436751
2930,51127,14328,0.7774702913885724
2931,51131,9953,0.8033739607716522
2932,51133,10309,0.8360908353609083
2933,51135,12590,0.7941714501987006
2934,51137,25819,0.7711537887159882
2935,51139,18849,0.7840029947591715
2936,51141,14924,0.8071389940508383
2937,51143,50021,0.7876578590999276
2938,51145,21569,0.7690579761819868
2939,51147,19311,0.8263865114686751
2940,51149,27673,0.7746116165150455
2941,51153,285827,0.7110089004532316
2942,51155,28071,0.8049724707501721
2943,51157,5908,0.8013020480130205
2944,51159,7663,0.8280743462286578
2945,51161,72263,0.7822702866545423
2946,51163,18043,0.8088492401488322
2947,51165,58242,0.7631889299473229
2948,51167,22992,0.7956535280478942
2949,51169,18701,0.8068775078741857
2950,51171,32764,0.7802252756411783
2951,51173,25491,0.7914493293591655
2952,51175,14652,0.7890145395799677
2953,51177,88354,0.7218640979762576
2954,51179,91764,0.7115639611975714
2955,51181,5571,0.7893170869934826
2956,51183,10059,0.8322164308761479
2957,51185,35903,0.7964639070056346
2958,51187,28495,0.7583499667332003
2959,51191,44122,0.8040309060427144
2960,51193,13961,0.7998739543944081
2961,51195,32846,0.7923863746019493
2962,51197,23125,0.7910039336411835
2963,51199,48188,0.7360992301112061
2964,51510,115996,0.8287441235728676
2965,51515,4944,0.7945998071359691
2966,51520,14128,0.7921502663302495
2967,51530,5226,0.7858646616541354
2968,51540,37001,0.8510868315123634
2969,51550,164688,0.7411400978358212
2970,51560,0,0.0
2971,51570,13523,0.7766928952960772
2972,51580,4694,0.7874517698372756
2973,51590,33793,0.7848798049007084
2974,51595,4400,0.7423654462628648
2975,51600,17973,0.7964990028805673
2976,51610,9285,0.7529192345118391
2977,51620,6536,0.7615940340247028
2978,51630,19507,0.8032199621180928
2979,51640,5498,0.7807441067878443
2980,51650,106162,0.772446811606857
2981,51660,41566,0.8497771599133173
2982,51670,16918,0.7488822982603692
2983,51678,6328,0.8986083499005965
2984,51680,60794,0.804493965699767
2985,51683,27074,0.7158456941910579
2986,51685,10214,0.7156168990401457
2987,51690,10866,0.7861949207727371
2988,51700,136806,0.7570095009379202
2989,51710,192191,0.791551175232596
2990,51720,3094,0.7817079332996463
2991,51730,25713,0.7931215299198026
2992,51735,9181,0.7556378600823045
2993,51740,72869,0.7627466373580363
2994,51750,14263,0.8692710872745002
2995,51760,166205,0.8138766196245115
2996,51770,75906,0.7822780113776898
2997,51775,19868,0.80106443028788
2998,51780,0,0.0
2999,51790,19131,0.8056514781436873
3000,51800,62448,0.7382869303067919
3001,51810,332745,0.7597021877012013
3002,51820,16110,0.766923736075407
3003,51830,12664,0.9001990332669889
3004,51840,20382,0.7778498645193298
3005,53000,5143186,0.7648383383844843
3006,53001,12216,0.6522853481418197
3007,53003,16919,0.782453868565879
3008,53005,127513,0.7279094858343276
3009,53007,54390,0.750693553061985
3010,53009,58415,0.8180914234496667
3011,53011,312788,0.735343694679603
3012,53013,3255,0.7981853849926435
3013,53015,77689,0.7586075578556781
3014,53017,27960,0.7275376649059353
3015,53019,6053,0.8016156800423785
3016,53021,51449,0.6582270383685376
3017,53023,1812,0.7996469549867609
3018,53025,61895,0.6945130161579892
3019,53027,57073,0.7840020879981318
3020,53029,62212,0.7924489847909714
3021,53031,25426,0.8511649705409748
3022,53033,1517747,0.7858888211722052
3023,53035,194637,0.7750355389375351
3024,53037,33431,0.8170841989490407
3025,53039,15835,0.7793582045476917
3026,53041,57995,0.7686038035915447
3027,53043,8174,0.7733207190160832
3028,53045,48325,0.7961416168305903
3029,53047,31453,0.7649075875486381
3030,53049,17172,0.8208413001912046
3031,53051,10193,0.7840166141066072
3032,53053,597098,0.7508541607721085
3033,53055,13276,0.8419050034878559
3034,53057,89164,0.7627308577343223
3035,53059,8608,0.7778781854328574
3036,53061,539168,0.7558412246700358
3037,53063,361719,0.767620712998784
3038,53065,33036,0.7589074452688889
3039,53067,194142,0.769598515840548
3040,53069,3244,0.8154851684263449
3041,53071,45541,0.77475714941903
3042,53073,158935,0.7901710251566073
3043,53075,38035,0.8494505985349294
3044,53077,169193,0.6956062344026872
3045,54000,1465576,0.7909232301885489
3046,54001,12987,0.7828681656519381
3047,54003,77953,0.7483320373623631
3048,54005,19004,0.7716107028299971
3049,54007,11514,0.7928114026027681
3050,54009,19492,0.8098383813203706
3051,54011,77411,0.8036939752281481
3052,54013,6113,0.8014946899173987
3053,54015,7167,0.7635840613679948
3054,54017,6526,0.7956595952206779
3055,54019,36583,0.7946089185255979
3056,54021,7436,0.8554008972736684
3057,54023,9380,0.7857920750607356
3058,54025,28364,0.7994363021420519
3059,54027,18578,0.7752462026372893
3060,54029,24515,0.799158951623419
3061,54031,11016,0.7854545454545454
3062,54033,53927,0.7804309758462495
3063,54035,22622,0.77443428845298
3064,54037,40794,0.7625331788104228
3065,54039,153329,0.7941915333336786
3066,54041,12975,0.7925116051795749
3067,54043,16790,0.7730202578268877
3068,54045,29249,0.7960427836594726
3069,54047,17699,0.8003889115000226
3070,54049,45213,0.8013931723917899
3071,54051,26215,0.7918265019482285
3072,54053,21392,0.7829014785536524
3073,54055,49472,0.7945522292175253
3074,54057,22341,0.79189706507869
3075,54059,20923,0.7795744997950743
3076,54061,80937,0.8414371705704394
3077,54063,10664,0.7898089171974523
3078,54065,13941,0.7947665469471524
3079,54067,20683,0.7884344146685472
3080,54069,35978,0.8095313097675675
3081,54071,6232,0.8098765432098766
3082,54073,6054,0.7960552268244576
3083,54075,7159,0.8210803991283404
3084,54077,26968,0.8045346062052506
3085,54079,42362,0.763471866777205
3086,54081,62479,0.7922875004755323
3087,54083,23699,0.8059513688148274
3088,54085,8241,0.7886879127189205
3089,54087,11689,0.7831301085354415
3090,54089,11404,0.8188411000215409
3091,54091,13381,0.7920094702574726
3092,54093,5771,0.808150119030948
3093,54095,7283,0.7909426585577759
3094,54097,19250,0.7936835161210521
3095,54099,32959,0.7758527341635084
3096,54101,7180,0.7843565654358751
3097,54103,13119,0.7911113791231985
3098,54105,4516,0.7899247857267798
3099,54107,67965,0.7816021896131377
3100,54109,18682,0.7850899310808539
3101,55000,4347494,0.764463636801638
3102,55001,17454,0.8361197604790419
3103,55003,12413,0.7682738132078976
3104,55005,35720,0.7787224765642032
3105,55007,12161,0.8099773544691621
3106,55009,186184,0.7507207457854013
3107,55011,10566,0.7776551115036432
3108,55013,12375,0.8006081387073818
3109,55015,35733,0.7296767474627841
3110,55017,47706,0.7643354962749339
3111,55019,24599,0.7091092533871433
3112,55021,43566,0.7665616807136699
3113,55023,12920,0.776255707762557
3114,55025,381989,0.7826472679291827
3115,55027,69180,0.7794139185885375
3116,55029,22709,0.8173114990102573
3117,55031,34694,0.7856609071763401
3118,55033,34798,0.7934423239163646
3119,55035,77864,0.7886080051855453
3120,55037,3649,0.8250056522722135
3121,55039,78589,0.7732626213926579
3122,55041,7261,0.7804170249355116
3123,55043,40322,0.7874160287455085
3124,55045,27889,0.7569893056837306
3125,55047,14663,0.7696708834181932
3126,55049,17798,0.7513826149364631
3127,55051,4935,0.8341784989858012
3128,55053,15818,0.7735341581495427
3129,55055,63829,0.7627201682479746
3130,55057,20991,0.7872412241224123
3131,55059,123597,0.7426543929434103
3132,55061,15725,0.7643141829493536
3133,55063,90176,0.7866152584657793
3134,55065,12487,0.7416844856260394
3135,55067,15762,0.7890073584622316
3136,55069,22441,0.7807466165675121
3137,55071,63232,0.7764052945654576
3138,55073,101194,0.754824224431797
3139,55075,33182,0.794797480179166
3140,55077,12319,0.7997273435471306
3141,55078,2853,0.6741493383742911
3142,55079,711358,0.7505874532437865
3143,55081,33003,0.7387683835874018
3144,55083,29228,0.7761019649495486
3145,55085,29359,0.8155730873937441
3146,55087,132271,0.748583717705651
3147,55089,66023,0.7641993170901094
3148,55091,5765,0.771857008970411
3149,55093,31860,0.7767132304541797
3150,55095,33705,0.7624703087885986
3151,55097,55472,0.7922421057141633
3152,55099,11460,0.8093791934458648
3153,55101,146898,0.7517501842299189
3154,55103,13821,0.7669385716663892
3155,55105,120148,0.7493747310251916
3156,55107,11440,0.775330396475771
3157,55109,61462,0.7286976110024305
3158,55111,47209,0.7617303472311863
3159,55113,13103,0.791387328622335
3160,55115,32387,0.7720565448520823
3161,55117,87925,0.7612092773598137
3162,55119,15600,0.7540238774227851
3163,55121,21831,0.7575999444752916
3164,55123,21895,0.7353978436838746
3165,55125,17621,0.8222585160989268
3166,55127,78228,0.7652306608756896
3167,55129,12679,0.7968700898749292
3168,55131,99510,0.7545095422596617
3169,55133,296081,0.7593942922509112
3170,55135,40540,0.7735165044838771
3171,55137,19662,0.8026616590463749
3172,55139,130862,0.7836329448962238
3173,55141,57745,0.7725186959022863
3174,56000,428224,0.7597662279596754
3175,56001,30262,0.8336868784264029
3176,56003,8655,0.7417723688721289
3177,56005,33151,0.7185962326317387
3178,56007,12134,0.7638652817123072
3179,56009,10321,0.746114364201547
3180,56011,5394,0.7615417196103346
3181,56013,29911,0.7454826408792962
3182,56015,10548,0.7961355574005585
3183,56017,3848,0.799667497921862
3184,56019,6673,0.7787373089041896
3185,56021,69337,0.7558154745034773
3186,56023,13002,0.7181044957472661
3187,56025,57430,0.7611663353214049
3188,56027,2014,0.8107890499194848
3189,56029,22294,0.7904272292146782
3190,56031,6902,0.796353986385139
3191,56033,22631,0.7772702294271191
3192,56035,7819,0.7630526007611984
3193,56037,31937,0.7290553805414783
3194,56039,17218,0.8085845778153471
3195,56041,14747,0.6983142343024907
3196,56043,6361,0.7454588069846478
3197,56045,5635,0.7817702552719201
